,Sample,Assembler,Reference,Reference Length,SNP Location,Substitution Type
56764,SRR8073716,Unicycler,2623620617,4238582.0,3985100.0,c->t
56765,SRR8073716,Unicycler,2623620617,4238582.0,3985454.0,c->t
56766,SRR8073716,Unicycler,2623620617,4238582.0,3985653.0,t->c
56767,SRR8073716,Unicycler,2623620617,4238582.0,3985799.0,c->t
56768,SRR8073716,Unicycler,2623620617,4238582.0,3986201.0,c->t
56769,SRR8073716,Unicycler,2623620617,4238582.0,3983956.0,g->a
56770,SRR8073716,Unicycler,2623620617,4238582.0,3984002.0,t->g
56771,SRR8073716,Unicycler,2623620617,4238582.0,3984143.0,t->c
56772,SRR8073716,Unicycler,2623620617,4238582.0,3984419.0,g->t
56773,SRR8073716,Unicycler,2623620617,4238582.0,3984467.0,c->t
56774,SRR8073716,Unicycler,2623620617,4238582.0,3984974.0,g->a
56775,SRR8073716,Unicycler,2623620617,4238582.0,3985019.0,a->t
56776,SRR8073716,Unicycler,2623620617,4238582.0,3985100.0,c->t
56777,SRR8073716,Unicycler,2623620617,4238582.0,3985454.0,c->t
56778,SRR8073716,Unicycler,2623620617,4238582.0,3985653.0,t->c
56779,SRR8073716,Unicycler,2623620617,4238582.0,3985799.0,c->t
56780,SRR8073716,Unicycler,2623620617,4238582.0,3986201.0,c->t
56781,SRR8073716,Unicycler,2623620617,4238582.0,3026741.0,a->g
56782,SRR8073716,Unicycler,2623620617,4238582.0,3026759.0,a->g
56783,SRR8073716,Unicycler,2623620617,4238582.0,3026767.0,a->g
56784,SRR8073716,Unicycler,2623620617,4238582.0,3026804.0,a->g
56785,SRR8073716,Unicycler,2623620617,4238582.0,3026813.0,t->c
56786,SRR8073716,Unicycler,2623620617,4238582.0,3027131.0,t->c
56787,SRR8073716,Unicycler,2623620617,4238582.0,3027136.0,c->a
56788,SRR8073716,Unicycler,2623620617,4238582.0,3027292.0,c->t
56789,SRR8073716,Unicycler,2623620617,4238582.0,3027295.0,t->g
56790,SRR8073716,Unicycler,2623620617,4238582.0,3027416.0,c->t
56791,SRR8073716,Unicycler,2623620617,4238582.0,3027710.0,t->c
56792,SRR8073716,Unicycler,2623620617,4238582.0,3027995.0,g->a
56793,SRR8073716,Unicycler,2623620617,4238582.0,3028462.0,g->a
56794,SRR8073716,Unicycler,2623620617,4238582.0,3028474.0,t->c
56795,SRR8073716,Unicycler,2623620617,4238582.0,3028531.0,g->a
56796,SRR8073716,Unicycler,2623620617,4238582.0,3028552.0,g->a
56797,SRR8073716,Unicycler,2623620617,4238582.0,3028554.0,a->g
56798,SRR8073716,Unicycler,2623620617,4238582.0,3028600.0,a->g
56799,SRR8073716,Unicycler,2623620617,4238582.0,3026741.0,a->g
56800,SRR8073716,Unicycler,2623620617,4238582.0,3026759.0,a->g
56801,SRR8073716,Unicycler,2623620617,4238582.0,3026767.0,a->g
56802,SRR8073716,Unicycler,2623620617,4238582.0,3026804.0,a->g
56803,SRR8073716,Unicycler,2623620617,4238582.0,3026813.0,t->c
56804,SRR8073716,Unicycler,2623620617,4238582.0,3027131.0,t->c
56805,SRR8073716,Unicycler,2623620617,4238582.0,3027136.0,c->a
56806,SRR8073716,Unicycler,2623620617,4238582.0,3027292.0,c->t
56807,SRR8073716,Unicycler,2623620617,4238582.0,3027295.0,t->g
56808,SRR8073716,Unicycler,2623620617,4238582.0,3027416.0,c->t
56809,SRR8073716,Unicycler,2623620617,4238582.0,3027710.0,t->c
56810,SRR8073716,Unicycler,2623620617,4238582.0,3027995.0,g->a
56811,SRR8073716,Unicycler,2623620617,4238582.0,3028462.0,g->a
56812,SRR8073716,Unicycler,2623620617,4238582.0,3028474.0,t->c
56813,SRR8073716,Unicycler,2623620617,4238582.0,3028531.0,g->a
56814,SRR8073716,Unicycler,2623620617,4238582.0,3028552.0,g->a
56815,SRR8073716,Unicycler,2623620617,4238582.0,3028554.0,a->g
56816,SRR8073716,Unicycler,2623620617,4238582.0,3028600.0,a->g
56817,SRR8073716,Unicycler,2623620617,4238582.0,3026741.0,a->g
56818,SRR8073716,Unicycler,2623620617,4238582.0,3026759.0,a->g
56819,SRR8073716,Unicycler,2623620617,4238582.0,3026767.0,a->g
56820,SRR8073716,Unicycler,2623620617,4238582.0,3026804.0,a->g
56821,SRR8073716,Unicycler,2623620617,4238582.0,3026813.0,t->c
56822,SRR8073716,Unicycler,2623620617,4238582.0,3027131.0,t->c
56823,SRR8073716,Unicycler,2623620617,4238582.0,3027136.0,c->a
56824,SRR8073716,Unicycler,2623620617,4238582.0,3027292.0,c->t
56825,SRR8073716,Unicycler,2623620617,4238582.0,3027295.0,t->g
56826,SRR8073716,Unicycler,2623620617,4238582.0,3027416.0,c->t
56827,SRR8073716,Unicycler,2623620617,4238582.0,3027710.0,t->c
56828,SRR8073716,Unicycler,2623620617,4238582.0,3027995.0,g->a
56829,SRR8073716,Unicycler,2623620617,4238582.0,3028462.0,g->a
56830,SRR8073716,Unicycler,2623620617,4238582.0,3028474.0,t->c
56831,SRR8073716,Unicycler,2623620617,4238582.0,3028531.0,g->a
56832,SRR8073716,Unicycler,2623620617,4238582.0,3028552.0,g->a
56833,SRR8073716,Unicycler,2623620617,4238582.0,3028554.0,a->g
56834,SRR8073716,Unicycler,2623620617,4238582.0,3028600.0,a->g
56835,SRR8073716,Unicycler,2623620617,4238582.0,66795.0,t->c
56836,SRR8073716,Unicycler,2623620617,4238582.0,66839.0,a->g
56837,SRR8073716,Unicycler,2623620617,4238582.0,66842.0,a->g
56838,SRR8073716,Unicycler,2623620617,4238582.0,66843.0,t->g
56839,SRR8073716,Unicycler,2623620617,4238582.0,66852.0,a->c
56840,SRR8073716,Unicycler,2623620617,4238582.0,66855.0,c->a
56841,SRR8073716,Unicycler,2623620617,4238582.0,66858.0,g->c
56842,SRR8073716,Unicycler,2623620617,4238582.0,67984.0,t->a
56843,SRR8073716,Unicycler,2623620617,4238582.0,68135.0,c->a
56844,SRR8073716,Unicycler,2623620617,4238582.0,68155.0,a->g
56845,SRR8073716,Unicycler,2623620617,4238582.0,68205.0,g->a
56846,SRR8073716,Unicycler,2623620617,4238582.0,68375.0,g->a
56847,SRR8073716,Unicycler,2623620617,4238582.0,68382.0,t->c
56848,SRR8073716,Unicycler,2623620617,4238582.0,68385.0,a->g
56849,SRR8073716,Unicycler,2623620617,4238582.0,68397.0,g->a
56850,SRR8073716,Unicycler,2623620617,4238582.0,68412.0,t->c
56851,SRR8073716,Unicycler,2623620617,4238582.0,68443.0,g->t
56852,SRR8073716,Unicycler,2623620617,4238582.0,68449.0,a->t
56853,SRR8073716,Unicycler,2623620617,4238582.0,68577.0,a->g
56854,SRR8073716,Unicycler,2623620617,4238582.0,68608.0,c->t
56855,SRR8073716,Unicycler,2623620617,4238582.0,68628.0,a->g
56856,SRR8073716,Unicycler,2623620617,4238582.0,68634.0,g->t
56857,SRR8073716,Unicycler,2623620617,4238582.0,68697.0,t->g
56858,SRR8073716,Unicycler,2623620617,4238582.0,68703.0,g->a
56859,SRR8073716,Unicycler,2623620617,4238582.0,68979.0,a->t
56860,SRR8073716,Unicycler,2623620617,4238582.0,68985.0,g->a
56861,SRR8073716,Unicycler,2623620617,4238582.0,68994.0,t->c
56862,SRR8073716,Unicycler,2623620617,4238582.0,69117.0,a->c
56863,SRR8073716,Unicycler,2623620617,4238582.0,69123.0,c->t
56864,SRR8073716,Unicycler,2623620617,4238582.0,66795.0,t->c
56865,SRR8073716,Unicycler,2623620617,4238582.0,66839.0,a->g
56866,SRR8073716,Unicycler,2623620617,4238582.0,66842.0,a->g
56867,SRR8073716,Unicycler,2623620617,4238582.0,66843.0,t->g
56868,SRR8073716,Unicycler,2623620617,4238582.0,66852.0,a->c
56869,SRR8073716,Unicycler,2623620617,4238582.0,66855.0,c->a
56870,SRR8073716,Unicycler,2623620617,4238582.0,66858.0,g->c
56871,SRR8073716,Unicycler,2623620617,4238582.0,67984.0,t->a
56872,SRR8073716,Unicycler,2623620617,4238582.0,68135.0,c->a
56873,SRR8073716,Unicycler,2623620617,4238582.0,68155.0,a->g
56874,SRR8073716,Unicycler,2623620617,4238582.0,68205.0,g->a
56875,SRR8073716,Unicycler,2623620617,4238582.0,68375.0,g->a
56876,SRR8073716,Unicycler,2623620617,4238582.0,68382.0,t->c
56877,SRR8073716,Unicycler,2623620617,4238582.0,68385.0,a->g
56878,SRR8073716,Unicycler,2623620617,4238582.0,68397.0,g->a
56879,SRR8073716,Unicycler,2623620617,4238582.0,68412.0,t->c
56880,SRR8073716,Unicycler,2623620617,4238582.0,68443.0,g->t
56881,SRR8073716,Unicycler,2623620617,4238582.0,68449.0,a->t
56882,SRR8073716,Unicycler,2623620617,4238582.0,68577.0,a->g
56883,SRR8073716,Unicycler,2623620617,4238582.0,68608.0,c->t
56884,SRR8073716,Unicycler,2623620617,4238582.0,68628.0,a->g
56885,SRR8073716,Unicycler,2623620617,4238582.0,68634.0,g->t
56886,SRR8073716,Unicycler,2623620617,4238582.0,68697.0,t->g
56887,SRR8073716,Unicycler,2623620617,4238582.0,68703.0,g->a
56888,SRR8073716,Unicycler,2623620617,4238582.0,68979.0,a->t
56889,SRR8073716,Unicycler,2623620617,4238582.0,68985.0,g->a
56890,SRR8073716,Unicycler,2623620617,4238582.0,68994.0,t->c
56891,SRR8073716,Unicycler,2623620617,4238582.0,69117.0,a->c
56892,SRR8073716,Unicycler,2623620617,4238582.0,69123.0,c->t
56893,SRR8073716,Unicycler,2623620617,4238582.0,66795.0,t->c
56894,SRR8073716,Unicycler,2623620617,4238582.0,66839.0,a->g
56895,SRR8073716,Unicycler,2623620617,4238582.0,66842.0,a->g
56896,SRR8073716,Unicycler,2623620617,4238582.0,66843.0,t->g
56897,SRR8073716,Unicycler,2623620617,4238582.0,66852.0,a->c
56898,SRR8073716,Unicycler,2623620617,4238582.0,66855.0,c->a
56899,SRR8073716,Unicycler,2623620617,4238582.0,66858.0,g->c
56900,SRR8073716,Unicycler,2623620617,4238582.0,67984.0,t->a
56901,SRR8073716,Unicycler,2623620617,4238582.0,68135.0,c->a
56902,SRR8073716,Unicycler,2623620617,4238582.0,68155.0,a->g
56903,SRR8073716,Unicycler,2623620617,4238582.0,68205.0,g->a
56904,SRR8073716,Unicycler,2623620617,4238582.0,68375.0,g->a
56905,SRR8073716,Unicycler,2623620617,4238582.0,68382.0,t->c
56906,SRR8073716,Unicycler,2623620617,4238582.0,68385.0,a->g
56907,SRR8073716,Unicycler,2623620617,4238582.0,68397.0,g->a
56908,SRR8073716,Unicycler,2623620617,4238582.0,68412.0,t->c
56909,SRR8073716,Unicycler,2623620617,4238582.0,68443.0,g->t
56910,SRR8073716,Unicycler,2623620617,4238582.0,68449.0,a->t
56911,SRR8073716,Unicycler,2623620617,4238582.0,68577.0,a->g
56912,SRR8073716,Unicycler,2623620617,4238582.0,68608.0,c->t
56913,SRR8073716,Unicycler,2623620617,4238582.0,68628.0,a->g
56914,SRR8073716,Unicycler,2623620617,4238582.0,68634.0,g->t
56915,SRR8073716,Unicycler,2623620617,4238582.0,68697.0,t->g
56916,SRR8073716,Unicycler,2623620617,4238582.0,68703.0,g->a
56917,SRR8073716,Unicycler,2623620617,4238582.0,68979.0,a->t
56918,SRR8073716,Unicycler,2623620617,4238582.0,68985.0,g->a
56919,SRR8073716,Unicycler,2623620617,4238582.0,68994.0,t->c
56920,SRR8073716,Unicycler,2623620617,4238582.0,69117.0,a->c
56921,SRR8073716,Unicycler,2623620617,4238582.0,69123.0,c->t
56922,SRR8073716,Unicycler,2623620617,4238582.0,521097.0,t->c
56923,SRR8073716,Unicycler,2623620617,4238582.0,521118.0,g->a
56924,SRR8073716,Unicycler,2623620617,4238582.0,521130.0,c->g
56925,SRR8073716,Unicycler,2623620617,4238582.0,521133.0,c->t
56926,SRR8073716,Unicycler,2623620617,4238582.0,521199.0,a->g
56927,SRR8073716,Unicycler,2623620617,4238582.0,521397.0,t->g
56928,SRR8073716,Unicycler,2623620617,4238582.0,521406.0,t->a
56929,SRR8073716,Unicycler,2623620617,4238582.0,521568.0,t->a
56930,SRR8073716,Unicycler,2623620617,4238582.0,521571.0,a->g
56931,SRR8073716,Unicycler,2623620617,4238582.0,521574.0,t->c
56932,SRR8073716,Unicycler,2623620617,4238582.0,521628.0,c->g
56933,SRR8073716,Unicycler,2623620617,4238582.0,521667.0,g->a
56934,SRR8073716,Unicycler,2623620617,4238582.0,521682.0,g->a
56935,SRR8073716,Unicycler,2623620617,4238582.0,521691.0,a->g
56936,SRR8073716,Unicycler,2623620617,4238582.0,521768.0,t->c
56937,SRR8073716,Unicycler,2623620617,4238582.0,521805.0,g->a
56938,SRR8073716,Unicycler,2623620617,4238582.0,522003.0,t->a
56939,SRR8073716,Unicycler,2623620617,4238582.0,522084.0,g->a
56940,SRR8073716,Unicycler,2623620617,4238582.0,522090.0,t->c
56941,SRR8073716,Unicycler,2623620617,4238582.0,522215.0,g->a
56942,SRR8073716,Unicycler,2623620617,4238582.0,522300.0,a->t
56943,SRR8073716,Unicycler,2623620617,4238582.0,522309.0,a->g
56944,SRR8073716,Unicycler,2623620617,4238582.0,522747.0,t->c
56945,SRR8073716,Unicycler,2623620617,4238582.0,522999.0,t->c
56946,SRR8073716,Unicycler,2623620617,4238582.0,523155.0,t->c
56947,SRR8073716,Unicycler,2623620617,4238582.0,523181.0,t->c
56948,SRR8073716,Unicycler,2623620617,4238582.0,523263.0,t->g
56949,SRR8073716,Unicycler,2623620617,4238582.0,523359.0,t->c
56950,SRR8073716,Unicycler,2623620617,4238582.0,521097.0,t->c
56951,SRR8073716,Unicycler,2623620617,4238582.0,521118.0,g->a
56952,SRR8073716,Unicycler,2623620617,4238582.0,521130.0,c->g
56953,SRR8073716,Unicycler,2623620617,4238582.0,521133.0,c->t
56954,SRR8073716,Unicycler,2623620617,4238582.0,521199.0,a->g
56955,SRR8073716,Unicycler,2623620617,4238582.0,521397.0,t->g
56956,SRR8073716,Unicycler,2623620617,4238582.0,521406.0,t->a
56957,SRR8073716,Unicycler,2623620617,4238582.0,521568.0,t->a
56958,SRR8073716,Unicycler,2623620617,4238582.0,521571.0,a->g
56959,SRR8073716,Unicycler,2623620617,4238582.0,521574.0,t->c
56960,SRR8073716,Unicycler,2623620617,4238582.0,521628.0,c->g
56961,SRR8073716,Unicycler,2623620617,4238582.0,521667.0,g->a
56962,SRR8073716,Unicycler,2623620617,4238582.0,521682.0,g->a
56963,SRR8073716,Unicycler,2623620617,4238582.0,521691.0,a->g
56964,SRR8073716,Unicycler,2623620617,4238582.0,521768.0,t->c
56965,SRR8073716,Unicycler,2623620617,4238582.0,521805.0,g->a
56966,SRR8073716,Unicycler,2623620617,4238582.0,522003.0,t->a
56967,SRR8073716,Unicycler,2623620617,4238582.0,522084.0,g->a
56968,SRR8073716,Unicycler,2623620617,4238582.0,522090.0,t->c
56969,SRR8073716,Unicycler,2623620617,4238582.0,522215.0,g->a
56970,SRR8073716,Unicycler,2623620617,4238582.0,522300.0,a->t
56971,SRR8073716,Unicycler,2623620617,4238582.0,522309.0,a->g
56972,SRR8073716,Unicycler,2623620617,4238582.0,522747.0,t->c
56973,SRR8073716,Unicycler,2623620617,4238582.0,522999.0,t->c
56974,SRR8073716,Unicycler,2623620617,4238582.0,523155.0,t->c
56975,SRR8073716,Unicycler,2623620617,4238582.0,523181.0,t->c
56976,SRR8073716,Unicycler,2623620617,4238582.0,523263.0,t->g
56977,SRR8073716,Unicycler,2623620617,4238582.0,523359.0,t->c
56978,SRR8073716,Unicycler,2623620617,4238582.0,521097.0,t->c
56979,SRR8073716,Unicycler,2623620617,4238582.0,521118.0,g->a
56980,SRR8073716,Unicycler,2623620617,4238582.0,521130.0,c->g
56981,SRR8073716,Unicycler,2623620617,4238582.0,521133.0,c->t
56982,SRR8073716,Unicycler,2623620617,4238582.0,521199.0,a->g
56983,SRR8073716,Unicycler,2623620617,4238582.0,521397.0,t->g
56984,SRR8073716,Unicycler,2623620617,4238582.0,521406.0,t->a
56985,SRR8073716,Unicycler,2623620617,4238582.0,521568.0,t->a
56986,SRR8073716,Unicycler,2623620617,4238582.0,521571.0,a->g
56987,SRR8073716,Unicycler,2623620617,4238582.0,521574.0,t->c
56988,SRR8073716,Unicycler,2623620617,4238582.0,521628.0,c->g
56989,SRR8073716,Unicycler,2623620617,4238582.0,521667.0,g->a
56990,SRR8073716,Unicycler,2623620617,4238582.0,521682.0,g->a
56991,SRR8073716,Unicycler,2623620617,4238582.0,521691.0,a->g
56992,SRR8073716,Unicycler,2623620617,4238582.0,521768.0,t->c
56993,SRR8073716,Unicycler,2623620617,4238582.0,521805.0,g->a
56994,SRR8073716,Unicycler,2623620617,4238582.0,522003.0,t->a
56995,SRR8073716,Unicycler,2623620617,4238582.0,522084.0,g->a
56996,SRR8073716,Unicycler,2623620617,4238582.0,522090.0,t->c
56997,SRR8073716,Unicycler,2623620617,4238582.0,522215.0,g->a
56998,SRR8073716,Unicycler,2623620617,4238582.0,522300.0,a->t
56999,SRR8073716,Unicycler,2623620617,4238582.0,522309.0,a->g
57000,SRR8073716,Unicycler,2623620617,4238582.0,522747.0,t->c
57001,SRR8073716,Unicycler,2623620617,4238582.0,522999.0,t->c
57002,SRR8073716,Unicycler,2623620617,4238582.0,523155.0,t->c
57003,SRR8073716,Unicycler,2623620617,4238582.0,523181.0,t->c
57004,SRR8073716,Unicycler,2623620617,4238582.0,523263.0,t->g
57005,SRR8073716,Unicycler,2623620617,4238582.0,523359.0,t->c
57006,SRR8073716,Unicycler,2623620617,4238582.0,4150046.0,g->c
57007,SRR8073716,Unicycler,2623620617,4238582.0,4150097.0,a->g
57008,SRR8073716,Unicycler,2623620617,4238582.0,4150160.0,c->t
57009,SRR8073716,Unicycler,2623620617,4238582.0,4150738.0,a->g
57010,SRR8073716,Unicycler,2623620617,4238582.0,4151651.0,c->t
57011,SRR8073716,Unicycler,2623620617,4238582.0,4151654.0,t->c
57012,SRR8073716,Unicycler,2623620617,4238582.0,4150046.0,g->c
57013,SRR8073716,Unicycler,2623620617,4238582.0,4150097.0,a->g
57014,SRR8073716,Unicycler,2623620617,4238582.0,4150160.0,c->t
57015,SRR8073716,Unicycler,2623620617,4238582.0,4150738.0,a->g
57016,SRR8073716,Unicycler,2623620617,4238582.0,4151651.0,c->t
57017,SRR8073716,Unicycler,2623620617,4238582.0,4151654.0,t->c
57018,SRR8073716,Unicycler,2623620617,4238582.0,4150046.0,g->c
57019,SRR8073716,Unicycler,2623620617,4238582.0,4150097.0,a->g
57020,SRR8073716,Unicycler,2623620617,4238582.0,4150160.0,c->t
57021,SRR8073716,Unicycler,2623620617,4238582.0,4150738.0,a->g
57022,SRR8073716,Unicycler,2623620617,4238582.0,4151651.0,c->t
57023,SRR8073716,Unicycler,2623620617,4238582.0,4151654.0,t->c
57024,SRR8073716,Unicycler,2623620617,4238582.0,3855711.0,a->g
57025,SRR8073716,Unicycler,2623620617,4238582.0,3856045.0,a->g
57026,SRR8073716,Unicycler,2623620617,4238582.0,3856051.0,t->g
57027,SRR8073716,Unicycler,2623620617,4238582.0,3856053.0,c->t
57028,SRR8073716,Unicycler,2623620617,4238582.0,3856072.0,c->t
57029,SRR8073716,Unicycler,2623620617,4238582.0,3856078.0,t->g
57030,SRR8073716,Unicycler,2623620617,4238582.0,3856130.0,c->t
57031,SRR8073716,Unicycler,2623620617,4238582.0,3856141.0,t->c
57032,SRR8073716,Unicycler,2623620617,4238582.0,3856163.0,a->g
57033,SRR8073716,Unicycler,2623620617,4238582.0,3856321.0,c->g
57034,SRR8073716,Unicycler,2623620617,4238582.0,3856392.0,a->g
57035,SRR8073716,Unicycler,2623620617,4238582.0,3856394.0,a->c
57036,SRR8073716,Unicycler,2623620617,4238582.0,3856399.0,g->t
57037,SRR8073716,Unicycler,2623620617,4238582.0,3856402.0,t->c
57038,SRR8073716,Unicycler,2623620617,4238582.0,3856531.0,t->c
57039,SRR8073716,Unicycler,2623620617,4238582.0,3856577.0,g->a
57040,SRR8073716,Unicycler,2623620617,4238582.0,3856751.0,t->c
57041,SRR8073716,Unicycler,2623620617,4238582.0,3856770.0,a->g
57042,SRR8073716,Unicycler,2623620617,4238582.0,3856788.0,a->c
57043,SRR8073716,Unicycler,2623620617,4238582.0,3856810.0,t->g
57044,SRR8073716,Unicycler,2623620617,4238582.0,3856842.0,t->g
57045,SRR8073716,Unicycler,2623620617,4238582.0,3856848.0,t->a
57046,SRR8073716,Unicycler,2623620617,4238582.0,3856868.0,c->a
57047,SRR8073716,Unicycler,2623620617,4238582.0,3857019.0,c->t
57048,SRR8073716,Unicycler,2623620617,4238582.0,3857289.0,t->c
57049,SRR8073716,Unicycler,2623620617,4238582.0,3857541.0,t->g
57050,SRR8073716,Unicycler,2623620617,4238582.0,3857694.0,g->a
57051,SRR8073716,Unicycler,2623620617,4238582.0,3857696.0,t->c
57052,SRR8073716,Unicycler,2623620617,4238582.0,3857706.0,a->g
57053,SRR8073716,Unicycler,2623620617,4238582.0,3857727.0,a->g
57054,SRR8073716,Unicycler,2623620617,4238582.0,3857827.0,a->g
57055,SRR8073716,Unicycler,2623620617,4238582.0,3857829.0,t->c
57056,SRR8073716,Unicycler,2623620617,4238582.0,3857835.0,t->c
57057,SRR8073716,Unicycler,2623620617,4238582.0,3855711.0,a->g
57058,SRR8073716,Unicycler,2623620617,4238582.0,3856045.0,a->g
57059,SRR8073716,Unicycler,2623620617,4238582.0,3856051.0,t->g
57060,SRR8073716,Unicycler,2623620617,4238582.0,3856053.0,c->t
57061,SRR8073716,Unicycler,2623620617,4238582.0,3856072.0,c->t
57062,SRR8073716,Unicycler,2623620617,4238582.0,3856078.0,t->g
57063,SRR8073716,Unicycler,2623620617,4238582.0,3856130.0,c->t
57064,SRR8073716,Unicycler,2623620617,4238582.0,3856141.0,t->c
57065,SRR8073716,Unicycler,2623620617,4238582.0,3856163.0,a->g
57066,SRR8073716,Unicycler,2623620617,4238582.0,3856321.0,c->g
57067,SRR8073716,Unicycler,2623620617,4238582.0,3856392.0,a->g
57068,SRR8073716,Unicycler,2623620617,4238582.0,3856394.0,a->c
57069,SRR8073716,Unicycler,2623620617,4238582.0,3856399.0,g->t
57070,SRR8073716,Unicycler,2623620617,4238582.0,3856402.0,t->c
57071,SRR8073716,Unicycler,2623620617,4238582.0,3856531.0,t->c
57072,SRR8073716,Unicycler,2623620617,4238582.0,3856577.0,g->a
57073,SRR8073716,Unicycler,2623620617,4238582.0,3856751.0,t->c
57074,SRR8073716,Unicycler,2623620617,4238582.0,3856770.0,a->g
57075,SRR8073716,Unicycler,2623620617,4238582.0,3856788.0,a->c
57076,SRR8073716,Unicycler,2623620617,4238582.0,3856810.0,t->g
57077,SRR8073716,Unicycler,2623620617,4238582.0,3856842.0,t->g
57078,SRR8073716,Unicycler,2623620617,4238582.0,3856848.0,t->a
57079,SRR8073716,Unicycler,2623620617,4238582.0,3856868.0,c->a
57080,SRR8073716,Unicycler,2623620617,4238582.0,3857019.0,c->t
57081,SRR8073716,Unicycler,2623620617,4238582.0,3857289.0,t->c
57082,SRR8073716,Unicycler,2623620617,4238582.0,3857541.0,t->g
57083,SRR8073716,Unicycler,2623620617,4238582.0,3857694.0,g->a
57084,SRR8073716,Unicycler,2623620617,4238582.0,3857696.0,t->c
57085,SRR8073716,Unicycler,2623620617,4238582.0,3857706.0,a->g
57086,SRR8073716,Unicycler,2623620617,4238582.0,3857727.0,a->g
57087,SRR8073716,Unicycler,2623620617,4238582.0,3857827.0,a->g
57088,SRR8073716,Unicycler,2623620617,4238582.0,3857829.0,t->c
57089,SRR8073716,Unicycler,2623620617,4238582.0,3857835.0,t->c
57090,SRR8073716,Unicycler,2623620617,4238582.0,3855711.0,a->g
57091,SRR8073716,Unicycler,2623620617,4238582.0,3856045.0,a->g
57092,SRR8073716,Unicycler,2623620617,4238582.0,3856051.0,t->g
57093,SRR8073716,Unicycler,2623620617,4238582.0,3856053.0,c->t
57094,SRR8073716,Unicycler,2623620617,4238582.0,3856072.0,c->t
57095,SRR8073716,Unicycler,2623620617,4238582.0,3856078.0,t->g
57096,SRR8073716,Unicycler,2623620617,4238582.0,3856130.0,c->t
57097,SRR8073716,Unicycler,2623620617,4238582.0,3856141.0,t->c
57098,SRR8073716,Unicycler,2623620617,4238582.0,3856163.0,a->g
57099,SRR8073716,Unicycler,2623620617,4238582.0,3856321.0,c->g
57100,SRR8073716,Unicycler,2623620617,4238582.0,3856392.0,a->g
57101,SRR8073716,Unicycler,2623620617,4238582.0,3856394.0,a->c
57102,SRR8073716,Unicycler,2623620617,4238582.0,3856399.0,g->t
57103,SRR8073716,Unicycler,2623620617,4238582.0,3856402.0,t->c
57104,SRR8073716,Unicycler,2623620617,4238582.0,3856531.0,t->c
57105,SRR8073716,Unicycler,2623620617,4238582.0,3856577.0,g->a
57106,SRR8073716,Unicycler,2623620617,4238582.0,3856751.0,t->c
57107,SRR8073716,Unicycler,2623620617,4238582.0,3856770.0,a->g
57108,SRR8073716,Unicycler,2623620617,4238582.0,3856788.0,a->c
57109,SRR8073716,Unicycler,2623620617,4238582.0,3856810.0,t->g
57110,SRR8073716,Unicycler,2623620617,4238582.0,3856842.0,t->g
57111,SRR8073716,Unicycler,2623620617,4238582.0,3856848.0,t->a
57112,SRR8073716,Unicycler,2623620617,4238582.0,3856868.0,c->a
57113,SRR8073716,Unicycler,2623620617,4238582.0,3857019.0,c->t
57114,SRR8073716,Unicycler,2623620617,4238582.0,3857289.0,t->c
57115,SRR8073716,Unicycler,2623620617,4238582.0,3857541.0,t->g
57116,SRR8073716,Unicycler,2623620617,4238582.0,3857694.0,g->a
57117,SRR8073716,Unicycler,2623620617,4238582.0,3857696.0,t->c
57118,SRR8073716,Unicycler,2623620617,4238582.0,3857706.0,a->g
57119,SRR8073716,Unicycler,2623620617,4238582.0,3857727.0,a->g
57120,SRR8073716,Unicycler,2623620617,4238582.0,3857827.0,a->g
57121,SRR8073716,Unicycler,2623620617,4238582.0,3857829.0,t->c
57122,SRR8073716,Unicycler,2623620617,4238582.0,3857835.0,t->c
57123,SRR8073716,Unicycler,2623620617,4238582.0,315511.0,t->c
57124,SRR8073716,Unicycler,2623620617,4238582.0,315742.0,t->g
57125,SRR8073716,Unicycler,2623620617,4238582.0,315774.0,c->t
57126,SRR8073716,Unicycler,2623620617,4238582.0,315812.0,t->g
57127,SRR8073716,Unicycler,2623620617,4238582.0,316124.0,c->t
57128,SRR8073716,Unicycler,2623620617,4238582.0,316316.0,g->t
57129,SRR8073716,Unicycler,2623620617,4238582.0,316355.0,c->g
57130,SRR8073716,Unicycler,2623620617,4238582.0,316594.0,a->g
57131,SRR8073716,Unicycler,2623620617,4238582.0,316664.0,g->a
57132,SRR8073716,Unicycler,2623620617,4238582.0,316666.0,c->t
57133,SRR8073716,Unicycler,2623620617,4238582.0,316768.0,c->t
57134,SRR8073716,Unicycler,2623620617,4238582.0,315511.0,t->c
57135,SRR8073716,Unicycler,2623620617,4238582.0,315742.0,t->g
57136,SRR8073716,Unicycler,2623620617,4238582.0,315774.0,c->t
57137,SRR8073716,Unicycler,2623620617,4238582.0,315812.0,t->g
57138,SRR8073716,Unicycler,2623620617,4238582.0,316124.0,c->t
57139,SRR8073716,Unicycler,2623620617,4238582.0,316316.0,g->t
57140,SRR8073716,Unicycler,2623620617,4238582.0,316355.0,c->g
57141,SRR8073716,Unicycler,2623620617,4238582.0,316594.0,a->g
57142,SRR8073716,Unicycler,2623620617,4238582.0,316664.0,g->a
57143,SRR8073716,Unicycler,2623620617,4238582.0,316666.0,c->t
57144,SRR8073716,Unicycler,2623620617,4238582.0,316768.0,c->t
57145,SRR8073716,Unicycler,2623620617,4238582.0,315511.0,t->c
