task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
310	94/d53b1f	ASSEMBLY_MAPPING	Unicycler	COMPLETED	0	2021-10-21 15:04:10.465	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	14.9s	7.4s	-	369.3%	0.6%	782.1 MB	1.1 GB	98 MB	30.4 KB
312	d3/038f17	MISASSEMBLY	Unicycler	COMPLETED	0	2021-10-21 15:04:25.481	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.1s	-	99.4%	0.0%	56.9 MB	338.1 MB	13.7 MB	1.5 KB
311	ae/57f3bb	SNP_ASSESSMENT	Unicycler	COMPLETED	0	2021-10-21 15:04:25.471	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	4.6s	-	60.5%	0.1%	105.1 MB	385.9 MB	96.7 MB	25.1 KB
313	26/3190e1	GAP_ASSESSMENT	Unicycler	COMPLETED	0	2021-10-21 15:04:25.476	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	10.2s	-	87.6%	0.5%	585.3 MB	866.1 MB	96.7 MB	8.6 KB
314	68/ff1bc0	ASSEMBLY_STATS_MAPPING	Unicycler	COMPLETED	0	2021-10-21 15:04:25.534	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.7s	23.8s	-	93.3%	0.2%	210.1 MB	490.3 MB	106.1 MB	178.9 KB
309	af/b27b2b	READ_MAPPING	Unicycler	COMPLETED	0	2021-10-21 15:04:10.470	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	29m 40s	29m 31s	-	166.4%	2.3%	2.9 GB	4.1 GB	35.3 GB	17 GB
315	ea/fcdb34	ASSEMBLY_STATS_GLOBAL	Unicycler	COMPLETED	0	2021-10-21 15:33:50.644	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.6s	-	103.1%	0.0%	44.7 MB	310.7 MB	17.2 MB	987 B
5	32/70bec7	ABYSS	LHS	FAILED	-	2021-10-20 15:28:30.598	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	1d 5m 39s	1d 5m 35s	-	-	-	-	-	-	-
316	db/2ee05a	ABYSS	LHS	FAILED	-	2021-10-21 15:34:10.642	docker:cimendes/abyss:2.3.1-1	16	2d	-	64 GB	2d 6m 21s	2d 6m 16s	-	-	-	-	-	-	-
317	6c/87b4c9	ABYSS	LHS	FAILED	-	2021-10-23 15:40:31.809	docker:cimendes/abyss:2.3.1-1	24	3d	-	96 GB	3d 5m 48s	3d 5m 44s	-	-	-	-	-	-	-
318	b7/92852a	PROCESS_VERSION	-	COMPLETED	0	2021-10-26 15:48:35.374	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 24s	1.5s	-	78.6%	0.0%	49.7 MB	327.3 MB	7.8 MB	1.5 KB
323	3f/e17508	PLOT_CONTIG_DISTRIBUTION	-	COMPLETED	0	2021-10-26 15:48:35.385	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 24s	4.7s	-	86.0%	0.1%	102.9 MB	384.2 MB	34.2 MB	10.4 MB
329	d6/cde97e	PROCESS_ASSEMBLY_STATS_MAPPING	-	COMPLETED	0	2021-10-26 15:48:35.388	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 24s	1.7s	-	77.8%	0.0%	44.4 MB	309.9 MB	7.9 MB	103.4 KB
319	d4/bc0776	PROCESS_ASSEMBLY_STATS_GLOBAL	-	COMPLETED	0	2021-10-26 15:48:35.414	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 24s	1.1s	-	100.2%	0.0%	8.1 MB	11.3 MB	7.8 MB	11.3 KB
328	4d/af7512	PROCESS_MISASSEMBLY	-	COMPLETED	0	2021-10-26 15:48:35.417	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 24s	2.8s	-	82.2%	0.1%	96 MB	377.5 MB	31.4 MB	10.1 MB
321	b0/925b71	PLOT_SNP_REFERENCE	-	COMPLETED	0	2021-10-26 15:48:35.391	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 29s	6.5s	-	84.5%	0.1%	99.8 MB	380.8 MB	101 MB	80.1 MB
326	ea/3b83d1	PROCESS_COMPLETNESS	-	COMPLETED	0	2021-10-26 15:48:35.400	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 29s	5.3s	-	87.2%	0.1%	115.4 MB	609.8 MB	95.6 MB	73 MB
327	39/b69f46	PLOT_MISASSEMBLY	-	COMPLETED	0	2021-10-26 15:48:35.397	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 34s	13.4s	-	93.0%	0.3%	357.1 MB	637.9 MB	80.8 MB	60.9 MB
331	bc/09d5f2	PLOT_NGX	-	COMPLETED	0	2021-10-26 15:48:35.404	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 34s	11.8s	-	89.7%	0.1%	102.4 MB	383.4 MB	141.6 MB	119.6 MB
322	3e/591cc4	PLOT_NAX	-	COMPLETED	0	2021-10-26 15:48:35.407	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 35s	11.3s	-	89.7%	0.1%	102.4 MB	384.1 MB	141.7 MB	119.6 MB
330	32/25e214	PLOT_LX	-	COMPLETED	0	2021-10-26 15:48:35.410	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	2m 35s	10.1s	-	88.9%	0.1%	100.5 MB	381.4 MB	141.6 MB	119.5 MB
320	87/ce24ea	PLOT_GAP_BOXPLOT	-	COMPLETED	0	2021-10-26 15:48:35.382	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	3m 24s	1m 2s	-	98.6%	0.1%	99 MB	379.8 MB	31.3 MB	10.1 MB
325	2a/2eeea8	PLOT_GAP_REFERENCE	-	COMPLETED	0	2021-10-26 15:48:35.394	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4m 9s	1m 48s	-	99.3%	2.2%	2.7 GB	3 GB	91.9 MB	82.2 MB
324	5e/207eef	PROCESS_SHRIMP_PLOT	-	COMPLETED	0	2021-10-26 15:48:35.379	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4m 44s	2m 23s	-	99.2%	0.1%	113.2 MB	394.1 MB	102.2 MB	82.6 MB
332	34/a8fd1d	compile_reports	-	COMPLETED	0	2021-10-26 15:51:25.396	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.3s	4.6s	-	89.8%	0.1%	136 MB	417.8 MB	70.1 MB	29.9 MB
